respondent_id,frame,wave,AFFORDABILITY,CHILDCARE_ACCESS,EMPLOYMENT_DISRUPTION,FOOD_INSECURITY,PROVIDER_STAFF_SHORTAGE,SCHEDULING_CONSTRAINTS,STRESS_BURNOUT,stress_score,food_insecurity,employment_disruption,provider_closure_risk,closure_risk_high
R00683,provider,3,False,True,False,False,True,False,False,25.51035005139117,0,0,2.0,1
R00684,provider,2,True,False,False,False,False,True,True,22.87043691232528,1,0,1.0,0
R00685,household,1,False,False,True,False,False,True,True,21.76735372165342,0,1,0.0,0
R00686,household,2,False,False,False,False,False,False,True,23.4077190121934,0,0,0.0,0
R00687,household,3,True,True,True,False,False,False,False,22.744810327073935,0,1,0.0,0
R00688,household,2,False,False,False,False,False,False,True,34.510704615993205,0,0,0.0,0
R00689,household,1,True,False,False,True,False,False,False,15.246957041104196,1,0,0.0,0
R00690,household,1,True,True,False,False,False,False,False,15.451357633241452,0,0,0.0,0
R00691,provider,3,False,False,False,False,False,True,True,28.432629036834292,0,0,1.0,0
R00692,household,2,False,False,True,False,False,True,False,18.818507653189506,1,1,0.0,0
R00693,provider,2,False,False,True,False,False,False,False,23.71232191883934,0,0,1.0,0
R00694,provider,3,True,False,False,True,True,False,False,4.4893362562857195,0,0,2.0,1
R00695,household,1,False,False,False,False,False,False,False,13.039769718498633,1,0,0.0,0
R00696,household,1,False,False,False,False,False,False,False,13.305501996231325,0,0,0.0,0
R00697,household,1,False,False,False,True,False,False,False,4.077863925683131,0,0,0.0,0
R00698,household,1,True,False,False,True,False,False,False,12.218169333787175,0,0,0.0,0
R00699,household,3,False,True,False,True,False,True,False,15.588187084248652,1,0,0.0,0
R00700,household,2,True,False,False,False,False,False,True,23.069407362260268,0,0,0.0,0
R00701,provider,1,True,False,False,False,False,False,False,24.67779534996158,1,0,1.0,0
R00702,provider,2,True,False,False,False,False,False,False,16.529636092855785,1,0,1.0,0
R00703,provider,2,False,False,False,False,False,False,False,11.815117678373078,0,0,1.0,0
R00704,household,2,True,False,False,True,False,False,False,17.658272752718826,1,0,0.0,0
R00705,household,1,True,False,True,False,False,False,True,32.71677093282427,1,1,0.0,0
R00706,provider,3,False,False,True,False,False,False,False,12.14424710331057,0,0,1.0,0
R00707,household,2,False,False,False,False,False,True,False,14.958737357908749,0,0,0.0,0
R00708,household,3,False,False,False,False,False,True,True,25.279670049489006,0,0,0.0,0
R00709,household,2,False,False,True,False,False,False,True,25.275299742586117,0,1,0.0,0
R00710,provider,1,False,False,True,False,False,False,False,21.884908144256848,0,0,1.0,0
R00711,household,1,True,True,True,True,False,False,False,17.91811924922822,1,0,0.0,0
R00712,household,2,False,False,True,False,False,True,False,23.649082797693577,0,1,0.0,0
R00713,household,2,False,False,True,False,False,True,True,22.749417661818757,0,1,0.0,0
R00714,provider,1,True,False,False,False,False,False,False,17.927492095270395,0,0,1.0,0
R00715,provider,1,False,False,True,False,False,False,False,16.73585991382106,0,0,0.0,0
R00716,household,3,False,False,False,False,False,False,True,18.839765423536868,0,0,0.0,0
R00717,provider,3,True,True,False,False,True,False,False,8.619132312787869,0,0,2.0,1
R00718,household,1,True,True,False,True,False,False,False,22.114494211647973,1,0,0.0,0
R00719,household,2,True,False,False,False,False,True,False,18.18166641633568,0,0,0.0,0
R00720,household,3,True,False,False,False,False,False,True,17.69424920404773,0,0,0.0,0
R00721,provider,2,False,False,True,False,False,True,False,16.677312513482626,0,0,1.0,0
R00722,provider,3,False,False,False,False,False,True,True,36.44149859185892,0,0,1.0,0
R00723,household,3,True,True,False,False,False,False,True,8.846349933894071,1,0,0.0,0
R00724,provider,1,False,False,False,True,False,False,False,9.020167860580042,0,0,1.0,0
R00725,household,3,True,False,False,True,False,False,False,12.462681348628394,0,1,0.0,0
R00726,provider,3,False,False,False,False,False,False,False,26.767073200321974,0,0,2.0,1
R00727,household,2,True,False,False,True,False,False,False,19.69552189751578,0,1,0.0,0
R00728,household,2,False,True,False,False,False,False,False,22.60390344276736,1,0,0.0,0
R00729,provider,3,False,True,False,True,True,False,False,11.159034485242618,1,0,3.0,1
R00730,household,2,False,True,True,False,False,False,False,11.282784748376843,0,0,0.0,0
R00731,household,2,False,True,True,False,False,False,True,26.347662295378605,0,1,0.0,0
R00732,household,1,False,True,True,False,False,True,False,20.0578722664596,0,1,0.0,0
R00733,household,1,False,False,True,False,False,True,False,25.534270713195745,0,0,0.0,0
R00734,provider,3,True,True,False,False,False,False,False,16.873974054429286,0,0,1.0,0
R00735,household,1,False,False,False,False,False,False,False,19.66886235872776,0,0,0.0,0
R00736,provider,2,True,False,False,True,False,False,False,18.948714509430655,1,0,1.0,0
R00737,provider,3,True,False,False,True,False,False,False,22.66660433450955,1,0,1.0,0
R00738,household,1,False,False,False,False,False,True,False,25.741875523795105,1,1,0.0,0
R00739,household,2,True,False,False,True,False,True,False,11.09402571236902,0,0,0.0,0
R00740,provider,3,False,False,False,False,False,False,False,4.5163886679548675,0,0,1.0,0
R00741,household,1,False,False,True,False,False,False,True,30.3045967503245,0,1,0.0,0
R00742,household,3,True,False,False,False,False,True,False,27.01439372533997,1,0,0.0,0
R00743,provider,3,False,False,False,True,False,False,False,11.876261882919975,1,0,1.0,0
R00744,household,3,True,False,True,True,False,True,False,8.762614532600466,1,1,0.0,0
R00745,household,2,False,False,False,False,False,False,True,28.633230761372463,0,0,0.0,0
R00746,household,2,False,True,True,False,False,True,False,25.83747867269557,1,1,0.0,0
R00747,provider,1,False,False,False,False,True,False,False,28.785567134605888,1,0,3.0,1
R00748,provider,3,False,True,False,False,False,False,False,21.097785432608706,1,0,1.0,0
R00749,household,2,True,False,False,False,False,True,True,24.385484453248708,0,0,0.0,0
R00750,provider,1,True,False,False,False,False,False,False,12.641216270490824,0,0,1.0,0
R00751,provider,1,False,False,True,False,False,True,True,29.718097225077738,0,0,1.0,0
R00752,household,3,False,False,False,False,False,False,True,23.417136834094375,1,0,0.0,0
R00753,household,2,True,False,False,True,False,False,False,11.909592565627104,0,0,0.0,0
R00754,provider,2,False,False,False,False,False,False,False,30.29253390517972,0,0,1.0,0
R00755,household,1,False,True,True,False,False,False,False,28.711010412432785,0,0,0.0,0
R00756,provider,3,False,False,False,True,False,False,False,24.81629210133257,1,0,1.0,0
R00757,household,1,False,False,False,False,False,True,True,23.920622183608444,0,0,0.0,0
R00758,provider,2,False,False,False,False,False,True,False,25.984500606462042,0,0,2.0,1
R00759,household,2,False,False,True,False,False,True,False,22.85077870119134,0,0,0.0,0
R00760,provider,2,False,False,False,False,True,False,True,30.399224744662334,0,0,2.0,1
R00761,household,3,False,False,False,True,False,False,False,25.497991602262662,1,0,0.0,0
R00762,provider,1,False,True,False,False,True,False,False,21.812226857167666,0,0,2.0,1
R00763,provider,2,False,False,False,True,False,False,False,22.440085417826012,0,0,2.0,1
R00764,household,1,False,False,True,False,False,False,True,31.599692335287276,1,1,0.0,0
R00765,household,2,True,False,False,False,False,True,False,23.25042159320459,0,0,0.0,0
R00766,household,2,True,False,True,False,False,False,True,13.910246573999615,1,1,0.0,0
R00767,household,1,False,False,False,True,False,False,False,18.501726464463342,1,0,0.0,0
R00768,household,2,False,True,False,False,False,False,True,26.16814335600713,0,0,0.0,0
R00769,household,1,True,False,False,True,False,False,False,10.320954254159878,1,0,0.0,0
R00770,household,2,False,False,False,False,False,False,False,28.090899715804944,0,0,0.0,0
R00771,household,1,False,True,False,False,False,True,True,40.0,0,0,0.0,0
R00772,provider,1,False,False,False,False,False,False,True,35.30874032486048,0,0,2.0,1
R00773,household,1,False,True,True,False,False,False,False,19.53128050113525,0,1,0.0,0
R00774,household,3,True,False,True,True,False,True,True,36.430170338394475,0,1,0.0,0
R00775,provider,3,False,False,False,False,False,False,True,25.217190354426705,0,0,1.0,0
R00776,provider,3,False,False,True,False,True,False,False,19.216783661386675,0,0,2.0,1
R00777,household,1,True,False,True,False,False,True,True,21.700971672114694,0,0,0.0,0
R00778,household,3,False,True,False,True,False,False,True,27.454346944290172,0,0,0.0,0
R00779,household,3,False,False,False,False,False,False,True,27.293309118879062,1,0,0.0,0
R00780,household,1,False,True,True,False,False,False,True,16.162349463280577,0,1,0.0,0
R00781,household,1,False,False,False,True,False,True,True,30.35344641521655,1,0,0.0,0
R00782,household,2,False,False,True,True,False,False,False,17.521622616859148,1,1,0.0,0
R00783,household,3,False,True,False,False,False,False,True,37.78753786511277,0,0,0.0,0
R00784,household,2,True,False,True,True,False,False,False,23.365279971080458,1,1,0.0,0
R00785,household,1,True,False,False,True,False,False,False,18.068672634548797,1,0,0.0,0
R00786,household,2,True,False,False,True,False,True,True,28.12494789030969,1,0,0.0,0
R00787,provider,2,True,False,False,False,False,True,False,18.946244084956675,0,0,2.0,1
R00788,household,3,True,False,True,False,False,False,False,16.782516091226714,0,1,0.0,0
R00789,provider,1,True,False,True,False,False,True,False,15.486636814357244,0,0,1.0,0
R00790,household,2,False,False,True,False,False,True,True,26.773991686717828,0,1,0.0,0
R00791,household,1,True,False,True,False,False,True,False,13.797775634940287,0,1,0.0,0
R00792,provider,2,True,True,False,False,False,False,False,10.498106766461122,1,0,2.0,1
R00793,household,3,True,False,False,True,False,True,False,23.800384480289587,0,0,0.0,0
R00794,household,3,False,True,False,True,False,False,False,20.34758795959941,1,0,0.0,0
R00795,household,2,False,True,False,False,False,False,False,7.279754931791533,0,1,0.0,0
R00796,household,2,False,False,False,True,False,True,False,18.383174254317797,0,0,0.0,0
R00797,household,3,False,False,False,False,False,True,False,26.324420813258065,0,0,0.0,0
R00798,household,3,True,False,False,True,False,False,False,24.355342433377924,1,0,0.0,0
R00799,household,1,False,True,True,False,False,True,False,25.707557419104948,0,1,0.0,0
R00800,provider,1,True,False,True,False,False,False,False,18.23347924140876,0,0,1.0,0
R00801,household,1,False,False,True,True,False,False,False,12.929728032185093,0,0,0.0,0
R00802,household,2,False,False,False,False,False,False,True,21.437416010635125,0,0,0.0,0
R00803,provider,1,False,False,False,False,True,True,True,31.80185078182836,0,0,2.0,1
R00804,household,1,False,False,False,False,False,True,False,23.249676543950464,0,0,0.0,0
R00805,household,2,False,False,False,True,False,False,False,25.723986669630392,0,0,0.0,0
R00806,household,2,False,False,True,True,False,False,False,24.5998779020525,0,1,0.0,0
R00807,household,3,False,True,False,False,False,False,False,17.206628060812967,0,1,0.0,0
R00808,household,2,False,True,True,False,False,True,False,11.930130990292337,0,0,0.0,0
R00809,household,3,True,True,False,False,False,True,False,17.516918334216864,1,1,0.0,0
R00810,household,3,False,False,False,False,False,False,False,19.303387168863146,1,0,0.0,0
R00811,provider,2,True,False,False,True,False,False,False,16.787500527663575,1,0,1.0,0
R00812,household,2,False,False,False,False,False,True,False,16.145951709045782,1,0,0.0,0
R00813,household,1,False,False,True,False,False,True,False,21.499874992870385,0,1,0.0,0
R00814,provider,3,False,False,False,False,False,False,False,14.976253551536338,0,0,1.0,0
R00815,provider,2,True,False,True,False,False,False,False,14.231603497647756,1,0,1.0,0
R00816,household,3,True,True,False,False,False,True,False,19.511229546833324,0,0,0.0,0
R00817,household,2,False,False,True,False,False,False,True,20.663129749516465,0,1,0.0,0
R00818,household,2,False,False,False,False,False,True,False,21.31733802033556,0,0,0.0,0
R00819,household,1,True,False,True,True,False,False,False,19.639224137112738,1,1,0.0,0
R00820,household,1,True,False,True,True,False,True,True,21.471673271961865,0,0,0.0,0
R00821,household,1,False,False,True,False,False,True,True,21.560084003030113,0,1,0.0,0
R00822,household,1,False,True,True,False,False,True,False,27.95434577317836,0,1,0.0,0
R00823,provider,3,True,False,False,True,True,False,False,11.027522923594278,1,0,2.0,1
R00824,household,2,False,False,True,False,False,False,True,11.237669169297643,0,0,0.0,0
R00825,provider,1,True,False,False,False,False,False,False,6.828929080544931,0,0,1.0,0
R00826,household,2,True,False,False,True,False,False,False,18.174659679460014,1,0,0.0,0
R00827,household,2,True,False,False,True,False,True,False,19.73288472854225,0,0,0.0,0
R00828,household,2,False,False,True,True,False,True,True,30.897776776273734,0,1,0.0,0
R00829,household,2,True,False,False,False,False,False,False,25.28513897357101,0,0,0.0,0
R00830,household,3,True,True,False,False,False,False,True,14.950847412838353,0,1,0.0,0
R00831,household,1,False,True,False,False,False,True,False,21.059939691310507,0,1,0.0,0
R00832,provider,3,False,False,False,True,False,False,False,27.36862921082144,0,0,2.0,1
R00833,household,2,False,False,False,False,False,False,False,11.233315410649716,0,0,0.0,0
R00834,provider,3,True,False,False,False,True,False,False,15.72116092926063,1,0,2.0,1
R00835,household,1,True,False,False,True,False,False,True,22.469184084306473,1,0,0.0,0
R00836,household,1,True,False,True,False,False,False,True,20.4188562350027,1,0,0.0,0
R00837,household,2,True,True,True,False,False,True,False,16.027713488928345,0,1,0.0,0
R00838,household,1,True,True,True,False,False,True,False,27.546922978339346,0,1,0.0,0
R00839,household,2,False,True,True,False,False,False,False,29.02432005292512,0,1,0.0,0
R00840,household,2,False,False,True,False,False,True,True,26.538751806332343,0,0,0.0,0
R00841,household,3,True,False,True,False,False,False,False,29.43036128438682,1,1,0.0,0
R00842,household,1,True,True,False,False,False,False,False,18.21345886190775,0,0,0.0,0
R00843,provider,1,True,False,False,False,False,True,True,38.146853130878974,0,0,2.0,1
R00844,household,2,True,False,True,False,False,True,False,18.301052026544767,0,1,0.0,0
R00845,provider,3,False,False,True,False,False,False,False,18.786346956276866,1,0,2.0,1
R00846,household,2,False,False,False,False,False,False,True,26.10232127306006,1,0,0.0,0
R00847,provider,3,False,False,False,True,True,False,False,37.07312207620521,1,0,3.0,1
R00848,provider,1,False,False,False,False,True,True,False,25.738325811552066,0,0,2.0,1
R00849,household,3,False,False,True,False,False,False,True,23.328811357597047,0,1,0.0,0
R00850,household,1,False,True,True,False,False,False,True,33.76595532224325,0,0,0.0,0
R00851,household,3,False,False,False,True,False,False,False,15.829004777493951,1,0,0.0,0
R00852,household,3,False,False,False,False,False,True,False,16.860309139097996,0,0,0.0,0
R00853,provider,3,False,False,False,True,False,True,True,38.22567484384274,1,0,1.0,0
R00854,provider,2,False,False,True,True,False,False,False,18.186513526626918,0,0,0.0,0
R00855,household,3,False,False,True,True,False,False,False,19.671455487070837,1,0,0.0,0
R00856,household,3,False,False,False,False,False,True,True,32.44641353725899,1,0,0.0,0
R00857,household,3,True,False,False,False,False,False,True,27.897464057575792,0,1,0.0,0
R00858,provider,1,False,False,True,False,False,False,False,20.549795384616896,0,0,1.0,0
R00859,household,1,False,True,True,False,False,False,False,6.378198403767508,0,1,0.0,0
R00860,household,2,False,False,False,False,False,False,True,28.219855359062805,0,0,0.0,0
R00861,household,2,True,False,True,False,False,False,True,17.17060462038761,0,1,0.0,0
R00862,household,1,False,False,False,False,False,False,False,9.346205186643532,0,0,0.0,0
R00863,provider,3,False,False,True,False,False,True,False,20.315819819361046,0,0,1.0,0
R00864,household,1,True,False,False,True,False,False,True,32.62294847788037,1,0,0.0,0
R00865,household,1,True,False,True,True,False,False,True,19.666815847341358,0,0,0.0,0
R00866,provider,1,False,True,False,True,False,False,False,22.986191146007847,0,0,1.0,0
R00867,provider,3,False,False,True,False,False,False,False,9.94694900177456,0,0,1.0,0
R00868,household,2,False,False,False,False,False,True,False,17.225740846593133,0,1,0.0,0
R00869,household,3,False,False,True,False,False,True,False,18.644223117572874,0,1,0.0,0
R00870,provider,2,False,False,False,False,True,False,False,17.720476377963962,0,0,2.0,1
R00871,provider,3,False,False,True,False,False,False,False,19.673185707883434,0,0,1.0,0
R00872,household,1,True,False,True,True,False,False,False,11.952642302258731,1,0,0.0,0
R00873,provider,2,False,False,False,True,False,True,False,22.993900138674057,0,0,1.0,0
R00874,household,1,True,True,False,False,False,False,False,18.3780142100082,0,0,0.0,0
R00875,provider,2,False,False,False,False,False,True,False,7.607199344179747,0,0,1.0,0
R00876,household,3,False,False,True,False,False,False,False,6.248451357617814,0,0,0.0,0
R00877,household,2,False,False,True,False,False,False,True,23.281692310249234,0,1,0.0,0
R00878,household,2,False,True,True,False,False,False,True,23.59980850525504,0,1,0.0,0
R00879,provider,2,True,False,False,False,False,False,False,17.3794793185522,0,0,0.0,0
R00880,household,1,False,False,True,True,False,False,False,17.832105260818693,0,0,0.0,0
R00881,household,3,True,False,False,False,False,True,False,20.812044681625434,1,0,0.0,0
R00882,household,1,True,False,False,False,False,True,True,35.7454962578439,0,0,0.0,0
R00883,provider,2,False,False,True,False,False,False,False,11.333370594494651,0,0,1.0,0
R00884,household,2,False,True,True,False,False,False,False,10.96817044259523,1,1,0.0,0
R00885,provider,1,False,False,False,True,False,True,False,13.881415545205654,1,0,2.0,1
R00886,household,2,True,False,False,False,False,False,True,28.34043380464558,0,0,0.0,0
R00887,household,3,False,False,True,False,False,False,False,25.469684271878673,0,0,0.0,0
R00888,provider,3,False,False,False,False,True,False,False,15.411963370562937,1,0,3.0,1
R00889,household,1,True,False,False,False,False,False,False,2.989800935042073,1,0,0.0,0
R00890,household,3,False,True,False,True,False,False,False,7.776042824337747,1,0,0.0,0
R00891,household,3,True,True,True,False,False,True,False,15.561149730531287,1,1,0.0,0
R00892,household,1,False,False,True,False,False,True,False,15.186384681541945,0,0,0.0,0
R00893,household,2,True,False,False,False,False,False,False,15.549668236471641,0,0,0.0,0
R00894,provider,1,False,False,True,False,False,False,False,18.231486737885504,0,0,1.0,0
R00895,household,3,False,False,True,False,False,True,True,23.950197459483345,0,1,0.0,0
R00896,household,3,False,False,False,False,False,True,False,26.205747917153627,0,0,0.0,0
R00897,household,3,False,False,False,False,False,True,True,26.51622289646801,0,0,0.0,0
R00898,provider,1,False,False,True,False,False,False,False,12.826092243146743,0,0,1.0,0
R00899,household,2,False,False,False,False,False,True,False,23.181428319847853,0,0,0.0,0
R00900,household,3,True,False,True,True,False,True,True,19.95756352359411,1,0,0.0,0
R00901,provider,2,True,False,False,True,False,False,False,20.338150231920014,1,0,1.0,0
R00902,household,1,False,False,True,False,False,False,False,18.615319102357603,0,1,0.0,0
R00903,provider,3,False,False,False,False,False,False,True,27.15778963892926,0,0,1.0,0
R00904,household,1,False,False,False,False,False,True,True,36.63839141730231,0,0,0.0,0
R00905,household,2,True,False,False,False,False,True,False,18.372995625935026,0,0,0.0,0
R00906,household,3,False,True,False,False,False,True,False,33.60238556933754,0,1,0.0,0
R00907,household,1,False,False,False,False,False,True,False,19.43247222288139,0,0,0.0,0
R00908,household,2,False,True,True,False,False,False,True,18.377975911911257,0,0,0.0,0
R00909,provider,1,True,False,False,False,False,False,True,24.021283233678492,0,0,1.0,0
R00910,household,1,True,False,False,True,False,False,False,11.54252879808739,1,0,0.0,0
R00911,household,1,False,False,True,False,False,False,True,20.51948546459555,0,0,0.0,0
R00912,household,1,False,True,True,False,False,False,False,20.38219980009295,0,0,0.0,0
R00913,provider,2,True,False,False,True,False,True,False,23.69040138111645,1,0,1.0,0
R00914,household,1,True,False,False,False,False,False,False,14.266993798474452,0,0,0.0,0
R00915,provider,1,True,False,False,False,False,False,False,23.924430870278403,0,0,1.0,0
R00916,household,1,False,False,False,False,False,False,False,24.945046548126804,0,1,0.0,0
R00917,household,2,True,False,False,True,False,False,False,26.617810539379747,1,1,0.0,0
R00918,household,3,False,False,False,False,False,True,False,23.125137584409362,0,0,0.0,0
R00919,household,2,True,False,True,False,False,True,True,34.42225835767417,0,0,0.0,0
R00920,provider,2,False,False,False,False,False,False,True,16.53951422410921,0,0,0.0,0
R00921,provider,1,True,False,True,False,False,False,False,16.092560708229225,0,0,1.0,0
R00922,provider,3,True,False,False,False,False,False,False,12.797968462059442,1,0,2.0,1
R00923,household,1,True,False,False,False,False,True,False,20.90249715353457,0,0,0.0,0
R00924,household,1,False,True,True,False,False,False,True,21.282393155054145,0,1,0.0,0
R00925,household,2,True,False,False,False,False,False,False,17.003052948301605,0,0,0.0,0
R00926,household,2,True,False,True,False,False,True,False,32.415609151373644,0,1,0.0,0
R00927,household,2,True,True,True,False,False,False,False,16.98168122147773,0,0,0.0,0
R00928,household,3,True,False,False,True,False,False,False,20.482753903141283,0,0,0.0,0
R00929,household,1,True,True,True,True,False,False,False,16.606384020454588,1,0,0.0,0
R00930,household,1,True,False,False,True,False,False,False,18.454279727741003,0,0,0.0,0
R00931,household,2,False,False,False,False,False,True,False,20.71972881209615,0,0,0.0,0
R00932,household,1,True,False,False,True,False,True,False,21.778632907105283,1,0,0.0,0
R00933,household,2,True,False,False,True,False,False,False,24.991845213283064,1,0,0.0,0
R00934,household,3,False,True,False,False,False,True,False,30.42066541782825,0,0,0.0,0
R00935,provider,3,False,False,False,False,True,False,False,19.857720491455,0,0,2.0,1
R00936,household,1,False,False,False,False,False,False,False,21.537281316213612,1,0,0.0,0
R00937,household,3,True,False,False,False,False,True,False,13.351596726400455,0,0,0.0,0
R00938,household,1,False,False,False,False,False,True,True,28.64493441683224,0,0,0.0,0
R00939,household,3,False,False,True,False,False,True,True,33.53890018601475,0,1,0.0,0
R00940,household,1,True,False,True,False,False,False,True,29.694362593972695,1,1,0.0,0
R00941,provider,1,False,False,True,False,True,False,False,19.2696583967703,0,0,1.0,0
R00942,provider,1,True,False,False,False,False,False,False,23.318363757407717,0,0,2.0,1
R00943,household,3,True,False,False,False,False,False,False,20.944600253962914,0,0,0.0,0
R00944,household,3,False,False,False,False,False,False,False,25.20183754955593,0,1,0.0,0
R00945,household,3,False,False,False,False,False,False,True,27.471952516116414,1,1,0.0,0
R00946,provider,1,True,False,False,False,False,True,False,19.75518965259115,0,0,1.0,0
R00947,household,2,False,False,True,True,False,False,False,20.015047541598143,0,1,0.0,0
R00948,provider,3,False,False,True,False,False,False,True,9.2613685933578,0,0,1.0,0
R00949,provider,3,False,False,False,False,False,False,False,20.297314418310297,0,0,1.0,0
R00950,provider,1,False,False,False,True,True,True,False,2.844201190692885,1,0,3.0,1
R00951,household,2,False,False,True,False,False,True,True,16.44983794762621,0,1,0.0,0
R00952,provider,3,True,True,True,False,False,False,False,20.710611605645905,1,0,1.0,0
R00953,provider,3,True,False,False,True,True,False,False,20.86517602360077,1,0,2.0,1
R00954,household,3,True,False,False,True,False,True,False,11.203469089592337,1,0,0.0,0
R00955,household,1,False,False,True,False,False,True,False,16.850489858987263,1,1,0.0,0
R00956,household,3,False,False,True,False,False,False,True,32.18701070864742,0,1,0.0,0
R00957,household,2,False,True,True,False,False,True,False,17.175901835187027,0,0,0.0,0
R00958,provider,3,False,False,False,False,False,False,False,31.45752187441791,0,0,1.0,0
R00959,household,2,True,False,True,False,False,True,True,28.966104811870284,0,1,0.0,0
R00960,household,3,False,True,True,False,False,False,False,20.4482170612876,0,1,0.0,0
R00961,provider,1,False,False,False,False,False,False,False,27.701246390991646,0,0,1.0,0
R00962,household,2,True,False,True,False,False,True,False,21.41273908695152,0,1,0.0,0
R00963,household,2,False,False,False,False,False,False,True,20.594807161482823,1,0,0.0,0
R00964,household,3,True,True,True,True,False,False,False,17.341635289834258,1,0,0.0,0
R00965,household,1,False,False,True,False,False,True,False,19.13672995025779,0,1,0.0,0
R00966,provider,1,False,False,True,False,True,False,True,14.611651418621918,0,0,3.0,1
R00967,household,2,False,True,True,True,False,False,False,16.46500757195506,0,1,0.0,0
R00968,provider,3,True,False,False,False,False,False,False,13.54684743601538,0,0,1.0,0
R00969,household,1,True,False,False,True,False,True,False,25.213583361646243,1,0,0.0,0
R00970,household,1,False,False,False,False,False,False,True,26.142722597276624,0,0,0.0,0
R00971,household,1,True,True,True,False,False,False,False,16.30322550511458,0,0,0.0,0
R00972,provider,1,False,False,False,False,True,False,False,17.362908416264542,0,0,2.0,1
R00973,household,2,True,False,True,True,False,False,True,27.277244445915937,1,0,0.0,0
R00974,provider,1,False,False,False,False,False,False,False,21.70088519813868,0,0,1.0,0
R00975,household,1,False,False,False,False,False,True,False,13.555361472955276,0,0,0.0,0
R00976,household,1,True,True,True,False,False,True,False,13.130275749718452,1,1,0.0,0
R00977,provider,3,False,True,False,False,False,False,False,24.62807529241518,0,0,1.0,0
R00978,household,2,True,False,False,False,False,True,False,18.08764057457435,1,0,0.0,0
R00979,provider,1,False,False,False,True,True,False,False,9.498947444418755,1,0,2.0,1
R00980,household,1,False,True,True,False,False,False,False,20.662876256298627,0,1,0.0,0
R00981,provider,2,False,False,True,False,False,False,False,20.78021883619612,0,0,1.0,0
R00982,household,2,True,True,True,False,False,True,False,11.011526844341223,0,1,0.0,0
R00983,household,1,False,False,False,False,False,True,True,27.274106255983043,0,0,0.0,0
R00984,household,1,True,False,False,True,False,False,False,22.413498554570243,0,0,0.0,0
R00985,provider,1,False,True,False,False,False,False,False,20.246318710237578,1,0,1.0,0
R00986,provider,2,True,False,True,False,False,False,False,21.79188890256837,0,0,1.0,0
R00987,household,3,False,False,True,False,False,True,True,20.385414697231745,1,1,0.0,0
R00988,provider,2,True,False,False,True,False,True,True,33.43388537422599,1,0,1.0,0
R00989,household,2,False,True,False,False,False,True,False,17.689704561015713,0,0,0.0,0
R00990,provider,1,False,True,False,False,False,True,True,28.69795242117863,0,0,1.0,0
R00991,household,2,True,False,False,False,False,True,False,23.662966182575264,0,0,0.0,0
R00992,provider,2,False,False,False,True,False,False,False,26.87564706404538,0,0,1.0,0
R00993,provider,1,True,False,False,False,True,False,False,28.766220327602156,0,0,2.0,1
R00994,provider,1,True,False,True,False,False,False,False,25.88884722903543,0,0,2.0,1
R00995,household,2,False,True,False,False,False,False,False,17.341594910218898,0,1,0.0,0
R00996,provider,1,True,False,False,False,False,False,False,20.116320978158058,0,0,1.0,0
R00997,household,3,True,False,False,False,False,False,True,28.180831531327392,1,0,0.0,0
R00998,household,2,True,False,False,True,False,True,False,21.50774878572255,1,0,0.0,0
R00999,household,1,False,False,True,False,False,True,True,30.473220938149662,0,0,0.0,0
R01000,household,2,False,False,False,False,False,True,False,24.049786582019085,0,0,0.0,0
R01001,household,1,False,False,False,False,False,False,True,28.1423495175914,0,0,0.0,0
R01002,household,1,True,False,False,False,False,False,False,13.624278381758032,0,0,0.0,0
R01003,household,2,False,False,False,False,False,False,True,27.44541654773603,0,0,0.0,0
R01004,household,1,False,False,True,False,False,False,True,26.707796600922634,0,1,0.0,0
R01005,provider,2,False,False,False,False,False,True,True,27.721885718275985,0,0,2.0,1
R01006,household,1,False,False,False,False,False,True,True,27.52556739505496,1,0,0.0,0
R01007,household,2,False,False,False,True,False,False,False,22.020475453213137,0,0,0.0,0
R01008,provider,1,False,False,False,False,False,False,False,15.750951222614342,0,0,1.0,0
R01009,household,2,False,False,True,True,False,True,False,23.7222025529843,1,1,0.0,0
R01010,household,3,True,False,False,True,False,False,False,20.273055620750366,1,0,0.0,0
R01011,household,2,False,True,False,False,False,False,False,10.591121478531129,0,0,0.0,0
R01012,household,1,False,False,False,False,False,True,False,27.382875909711906,0,1,0.0,0
R01013,household,1,False,False,False,False,False,False,False,14.995531537458504,0,0,0.0,0
R01014,household,1,False,False,True,False,False,False,False,8.069427940888897,0,0,0.0,0
R01015,household,1,False,False,True,False,False,True,True,24.055803231411463,0,1,0.0,0
R01016,provider,2,False,False,False,False,False,False,False,11.873729035930069,0,0,1.0,0
R01017,provider,1,False,True,False,False,True,False,False,18.3130399119452,0,0,2.0,1
R01018,household,1,True,False,False,False,False,True,True,27.96083465829803,1,0,0.0,0
R01019,provider,2,False,False,True,False,False,True,True,25.545714505719204,1,0,2.0,1
R01020,household,2,True,False,True,False,False,False,False,21.718211792894873,1,1,0.0,0
R01021,household,2,False,True,False,False,False,False,False,20.03925216715622,0,1,0.0,0
R01022,provider,3,False,False,False,False,True,False,False,19.896287223865716,0,0,3.0,1
R01023,household,1,True,False,True,True,False,False,True,29.26282731012978,0,0,0.0,0
R01024,household,2,True,False,False,False,False,False,False,21.69680800801343,0,0,0.0,0
R01025,household,3,True,True,False,True,False,False,False,5.352279949335342,1,0,0.0,0
